booking id,booking_date_time,gender,month,day_of_week,time_of_day,distance_travelled,time_taken,reason,toll,category,commission_base_cost,driver_base_cost,total_tax,total_trip_cost,ratings
1436054884,43120.01875,Male,January,Sat,0.01875,5,25,Office to/from Home,0,Prime,31.06,124.22,11.8,167,4
1837788791,43235.9729166667,Male,May,Tue,0.972916666666667,5,6,Office to/from Home,0,Mini,22.56,90.24,8.57,121,4
1849052193,43238.95,Female,May,Fri,0.95,11,33,NA,0,Mini,47.88,191.52,18.2,258,5
1493870068,43139.0104166667,Male,February,Thu,0.0104166666666667,2,3,Late Night Ride,0,Micro,13.71,54.83,5.21,74,4
1667057444,43192.9979166667,Female,April,Mon,0.997916666666667,11,33,Office to/from Home,0,Micro,32.74,130.96,12.44,176.14,4
1679744558,43197.0444444444,Male,April,Sat,0.0444444444444444,10,30,Office to/from Home,0,Micro,30.67,122.68,11.65,165,1
1893911815,43250.9375,Female,May,Wed,0.9375,3,4,Office to/from Home,0,Mini,25.89,103.56,9.84,139,3
1644003604,43185.9,Female,March,Mon,0.9,11,49,Office to/from Home,0,Prime,49.45,197.8,18.79,266.04,3
1922348781,43258.0506944444,Female,June,Thu,0.0506944444444444,14,32,Office to/from Home,0,Micro,36.04,144.16,13.7,194,4
1409105015,43110.9722222222,Female,January,Wed,0.972222222222222,20,48,Office to/from Home,0,Micro,48.16,192.64,18.3,259,3
1725632598,43209.9159722222,Male,April,Thu,0.915972222222222,20,57,Late Night Ride,0,Micro,68.68,274.7,26.1,369,4
1590271787,43168.9125,Male,March,Fri,0.9125,4,9,Office to/from Home,0,Mini,22.59,90.37,8.59,121.55,4
1490690044,43137.9659722222,Male,February,Tue,0.965972222222222,21,38,Office to/from Home,0,Micro,48.2,192.8,18.32,259,4
1432887618,43119.2291666667,Male,January,Fri,0.229166666666667,3,7,Office to/from Home,0,Mini,19.95,79.81,7.6,107,3
1944375331,43263.7784722222,Female,June,Tue,0.778472222222222,3,28,Customer/Partner Visit,0,Mini,28.81,115.24,10.95,155,3
OSN_1007288621,43241.9034722222,Female,May,Mon,0.903472222222222,14,47.63,Office to/from Home,0,Mini,47.03,208.83,18.91,275,3
1392434388,43104.9229166667,Male,January,Thu,0.922916666666667,3,23,Office to/from Home,0,Micro,24.72,98.87,9.38,133,4
1613397804,43176.0847222222,Female,March,Sat,0.0847222222222222,6,6,Late Night Ride,0,Micro,19.12,76.48,7.26,102.86,5
1519209058,43146.9305555556,Female,February,Thu,0.930555555555556,3,5,Office to/from Home,0,Micro,15.14,60.57,5.76,81.47,3
1875169390,43245.9229166667,Female,May,Fri,0.922916666666667,11,51,Office to/from Hotel,0,Prime,71.95,287.78,27.34,387,5
1914599551,43255.8951388889,Male,June,Mon,0.895138888888889,31,87,Office to/from Home,70,Mini,176.9,777.62,70.72,1025,3
1587301163,43168.0118055556,Male,March,Fri,0.0118055555555556,14,42,Office to/from Home,0,Micro,39.88,159.52,15.16,214.56,3
1717249219,43207.90625,Male,April,Tue,0.90625,9,54,Office to/from Home,0,Mini,39.96,159.85,15.18,215,2
1403520840,43108.8826388889,Female,January,Mon,0.882638888888889,25,86,Office to/from Home,0,Micro,72.68,290.72,27.62,391,4
1565144125,43160.9097222222,Male,March,Thu,0.909722222222222,20,90,Late Night Ride,35,Micro,63.01,287.03,25.69,375.73,1
1545517298,43154.9465277778,Male,February,Fri,0.946527777777778,11,60,Office to/from Home,0,Mini,44.38,177.53,16.86,238.77,2
1542177738,43153.9361111111,Male,February,Thu,0.936111111111111,14,44,Office to/from Home,0,Micro,39.64,158.56,15.07,213.27,3
1605595443,43173.8944444444,Female,March,Wed,0.894444444444445,7,54,Late Night Ride,0,Prime,39.6,158.41,15.05,213.06,4
1647053651,43186.9402777778,Female,March,Tue,0.940277777777778,27,55,Office to/from Home,0,Micro,84.02,336.1,31.93,452.05,2
1386648265,43102.9027777778,Male,January,Tue,0.902777777777778,20,47,Office to/from Home,0,Mini,62,247.98,23.56,334,2
1643975688,43185.8972222222,Female,March,Mon,0.897222222222222,21,55,Office to/from Home,0,Mini,80.28,321.14,30.51,431.93,3
1914957046,43255.95625,Female,June,Mon,0.95625,7,45,Office to/from Home,0,Prime,53.35,213.38,20.27,287,5
1692936994,43200.925,Male,April,Tue,0.925,8,42,Office to/from Home,0,Mini,34.72,138.88,13.19,186.79,2
2005633477,43278.9736111111,Male,June,Wed,0.973611111111111,15,45,Office to/from Home,35,Micro,41.14,199.56,17.39,258,4
1971376546,43269.98125,Male,June,Mon,0.98125,12,38,Office to/from Home,0,Prime,57.06,228.26,21.68,307,4
1922311824,43258.0180555556,Male,June,Thu,0.0180555555555556,5,6,Office to/from Home,0,Mini,25.7,102.78,9.77,138,4
1743316281,43213.8888888889,Male,April,Mon,0.888888888888889,2,7,Office to/from Home,0,Micro,19.29,77.16,7.33,104,2
1915030654,43255.9888888889,Male,June,Mon,0.988888888888889,12,40,Office to/from Home,0,Mini,41.26,165.06,15.68,222,2
1914861441,43255.9243055556,Male,June,Mon,0.924305555555556,17,65,Late Night Ride,0,Micro,94.84,379.37,36.04,510,5
1442263722,43122.0777777778,Male,January,Mon,0.0777777777777778,15,33,Airport/Station Ride,0,Micro,37.42,249.68,19.22,306,3
1669966246,43194.0888888889,Female,April,Wed,0.0888888888888889,5,5,Office to/from Home,0,Micro,17.1,68.4,6.5,92,5
1849020696,43238.9375,Male,May,Fri,0.9375,14,39,Office to/from Home,0,Micro,37.9,151.6,14.4,204,3
2002577726,43278.2138888889,Female,June,Wed,0.213888888888889,7,14,Office to/from Home,0,Mini,28.76,115.06,10.94,155,5
1986932006,43273.9104166667,Male,June,Fri,0.910416666666667,3,5,Office to/from Home,0,Mini,21.66,86.64,8.23,117,4
1756001546,43217.1826388889,Female,April,Fri,0.182638888888889,3,3,Office to/from Home,0,Micro,14.74,58.96,5.6,79,5
1410424187,43111.5965277778,Female,January,Thu,0.596527777777778,7,35,Customer/Partner Visit,0,Mini,32.03,128.11,12.18,172,4
1833564636,43234.8888888889,Female,May,Mon,0.888888888888889,30,78,Office to/from Home,35,Micro,93.87,410.46,37.42,542,3
1952316380,43266.0444444444,Female,June,Fri,0.0444444444444444,4,4,Office to/from Home,0,Mini,22.12,88.47,8.4,119,4
1948450512,43264.9111111111,Male,June,Wed,0.911111111111111,9,52,Late Night Ride,0,Mini,57.34,229.37,21.79,309,1
1406087869,43109.8965277778,Female,January,Tue,0.896527777777778,10,40,Office to/from Home,0,Mini,38.76,155.04,14.73,209,4
1886642676,43248.8979166667,Male,May,Mon,0.897916666666667,13,49,Office to/from Home,0,Micro,65.8,263.2,25,354,5
1978897058,43271.9715277778,Male,June,Wed,0.971527777777778,19,48,Late Night Ride,0,Mini,81.6,326.39,31.01,439,5
1845003801,43237.9236111111,Male,May,Thu,0.923611111111111,12,49,Office to/from Home,0,Micro,52.79,211.15,20.06,284,3
1879418115,43247.2493055556,Male,May,Sun,0.249305555555556,10,30,Office to/from Home,0,Mini,35.2,140.8,13.38,189,3
1583752361,43166.8986111111,Male,March,Wed,0.898611111111111,3,7,Office to/from Home,0,Mini,20.87,83.47,7.93,112.27,2
1406062022,43109.8833333333,Female,January,Tue,0.883333333333333,9,37,Office to/from Home,0,Prime,42.83,171.32,16.28,230,1
1837814909,43235.9888888889,Male,May,Tue,0.988888888888889,19,33,Office to/from Home,0,Mini,52.03,208.11,19.76,214,5
2002657003,43278.3020833333,Female,June,Wed,0.302083333333333,4,5,Office to/from Home,0,Micro,15.99,63.94,6.08,86,5
1665191316,43192.6055555556,Female,April,Mon,0.605555555555556,3,5,NA,0,Micro,15.72,62.88,5.97,84.57,3
2002504808,43278.0333333333,Male,June,Wed,0.0333333333333333,28,67,Office to/from Home,0,Mini,85.29,341.18,32.42,459,5
1897591698,43251.9611111111,Female,May,Thu,0.961111111111111,7,27,Office to/from Home,0,Prime,43.64,174.58,16.58,235,2
1432719238,43118.9833333333,Male,January,Thu,0.983333333333333,8,35,Office to/from Home,0,Micro,30.1,120.4,11.44,162,4
1451523118,43124.9173611111,Female,January,Wed,0.917361111111111,20,57,Office to/from Home,0,Micro,50.74,202.96,19.28,273,1
1477738101,43134.0270833333,Male,February,Sat,0.0270833333333333,1,2,Office to/from Home,0,Micro,12,48,4.56,65,2
1922224589,43257.9555555556,Male,June,Wed,0.955555555555556,15,49,Office to/from Home,35,Micro,55.04,255.17,22.67,333,3
1392378093,43104.8979166667,Male,January,Thu,0.897916666666667,8,45,Late Night Ride,0,Mini,48.52,194.08,18.43,261,4
1635333816,43183.0090277778,Female,March,Sat,0.00902777777777778,17,38,Office to/from Home,0,Micro,43.31,173.23,16.46,233,2
1605584977,43173.8916666667,Male,March,Wed,0.891666666666667,4,7,Office to/from Home,0,Prime,21.02,84.07,7.98,113.07,5
1516142007,43145.9041666667,Male,February,Wed,0.904166666666667,22,65,Late Night Ride,0,Prime,92.35,369.42,35.09,496.86,3
2008631164,43279.88125,Female,June,Thu,0.88125,29,90,Office to/from Home,35,Micro,87.55,385.18,35.02,508,5
1914952926,43255.9597222222,Female,June,Mon,0.959722222222222,2,4,Office to/from Home,0,Mini,37.16,148.62,14.12,200,5
2005413094,43278.8986111111,Male,June,Wed,0.898611111111111,10,45,Late Night Ride,0,Mini,49.06,196.25,18.66,264,5
1667104472,43193.06875,Female,April,Tue,0.06875,10,32,Office to/from Home,0,Micro,31.78,127.14,12.08,171,5
1522536952,43147.9763888889,Male,February,Fri,0.976388888888889,1,2,Office to/from Home,0,Mini,20,80,7.6,107.6,3
1848954145,43238.9194444444,Male,May,Fri,0.919444444444444,7,40,Office to/from Home,0,Mini,36.25,144.98,13.77,195,4
1415357190,43112.9013888889,Male,January,Fri,0.901388888888889,50,133,Office to/from Home,35,Micro,159.02,671.08,62.17,892,2
2005586757,43278.9416666667,Female,June,Wed,0.941666666666667,4,5,Late Night Ride,0,Mini,20.82,83.27,7.91,112,2
1491751597,43138.5055555556,Male,February,Wed,0.505555555555556,15,88,Office Event,0,Micro,55.31,221.23,21.02,298,4
1600041513,43172.0270833333,Male,March,Tue,0.0270833333333333,10,33,Office to/from Home,0,Micro,39.96,159.85,15.18,214.99,2
1490742591,43137.9986111111,Male,February,Tue,0.998611111111111,6,6,Late Night Ride,0,Prime,27.82,111.28,10.57,150,4
1490788047,43138.0465277778,Female,February,Wed,0.0465277777777778,6,14,Office to/from Home,0,Micro,20.33,81.32,7.72,109,5
1587208414,43167.95625,Male,March,Thu,0.95625,16,55,Late Night Ride,0,Micro,45.4,181.6,17.25,244.25,4
2006787673,43279.4881944444,Female,June,Thu,0.488194444444444,10,56,Office to/from Home,0,Micro,53.53,214.13,20.35,288,3
1720414886,43208.7916666667,Male,April,Wed,0.791666666666667,48,109,Office Event,35,Mini,221.88,922.51,86.07,1230,3
1929756985,43259.9055555556,Female,June,Fri,0.905555555555556,23,63,Office to/from Home,0,Micro,62.42,249.68,23.72,336,3
1809126600,43229.9013888889,Male,May,Wed,0.901388888888889,8,38,Late Night Ride,0,Micro,51.3,205.21,19.49,276,5
1536091637,43151.9215277778,Male,February,Tue,0.921527777777778,16,35,Late Night Ride,0,Mini,47.08,188.32,17.9,253.3,3
1666853808,43192.8972222222,Male,April,Mon,0.897222222222222,10,34,Office to/from Home,0,Prime,41.58,166.3,15.8,223.68,2
2008722810,43279.9083333333,Female,June,Thu,0.908333333333333,4,7,Late Night Ride,0,Prime,39.22,156.88,14.9,211,5
1432629232,43118.9402777778,Male,January,Thu,0.940277777777778,19,70,Office to/from Home,35,Micro,54.28,252.12,22.38,329,2
1679752792,43197.0513888889,Female,April,Sat,0.0513888888888889,11,39,Office to/from Home,0,Micro,34.66,138.64,13.17,186.47,2
1510420166,43143.9194444444,Male,February,Mon,0.919444444444444,12,51,Office to/from Home,0,Micro,39.22,156.88,14.9,211,4
1731027834,43210.9777777778,Female,April,Fri,0.977777777777778,13,43,Office to/from Home,35,Prime,60.59,277.38,24.78,363,5
1890151985,43249.9472222222,Female,May,Tue,0.947222222222222,10,39,Office to/from Home,0,Micro,34.18,136.71,13,184,4
1653918226,43189.1284722222,Male,March,Fri,0.128472222222222,4,4,Office to/from Home,0,Micro,16.36,65.44,6.21,88.01,4
1944408969,43263.7854166667,Male,June,Tue,0.785416666666667,35,177,Office Event,70,Mini,175.37,771.47,70.14,1017,4
2005469700,43278.8965277778,Female,June,Wed,0.896527777777778,5,42,Office to/from Home,0,Mini,54.54,218.16,20.73,293,4
1743368954,43213.9083333333,Female,April,Mon,0.908333333333333,10,51,Office to/from Home,0,Prime,52.38,209.51,19.91,282,5
1533216132,43151.0097222222,Female,February,Tue,0.00972222222222222,2,3,Office to/from Home,0,Mini,19.4,77.6,7.37,104.37,3
1978774163,43271.9180555556,Male,June,Wed,0.918055555555556,10,47,Office to/from Home,0,Mini,57.17,228.66,21.72,308,5
1833935492,43235.0743055556,Female,May,Tue,0.0743055555555556,10,7,Office to/from Home,0,Prime,36.65,146.6,13.93,197,3
1653544974,43188.9090277778,Male,March,Thu,0.909027777777778,15,52,Office to/from Home,0,Micro,60.42,241.68,22.96,325.06,4
1918432198,43256.9208333333,Female,June,Tue,0.920833333333333,8,42,Office to/from Home,0,Mini,42.24,168.96,16.05,227,4
1841302769,43236.9208333333,Female,May,Wed,0.920833333333333,9,33,Late Night Ride,0,Micro,33.61,134.43,12.76,181,5
1533224503,43151.01875,Female,February,Tue,0.01875,4,5,Late Night Ride,0,Micro,16.6,66.4,6.31,89.31,5
1951890209,43265.8763888889,Male,June,Thu,0.876388888888889,30,90,Office to/from Home,35,Mini,96.47,420.87,38.4,556,2
1848996978,43238.9326388889,Female,May,Fri,0.932638888888889,32,75,Late Night Ride,35,Mini,99.44,432.77,39.54,572,3
1432845201,43119.1611111111,Male,January,Fri,0.161111111111111,14,32,Office to/from Home,0,Micro,36.04,144.16,13.7,194,1
1925796245,43259.0888888889,Male,June,Fri,0.0888888888888889,31,45,Office to/from Home,70,Micro,76.9,377.6,32.72,487,4
1863815877,43242.9993055556,Female,May,Tue,0.999305555555556,26,49,Office to/from Home,0,Micro,66.73,266.91,25.36,359,3
1982863307,43272.9402777778,Female,June,Thu,0.940277777777778,15,49,Office to/from Home,35,Mini,80.62,357.5,32.39,471,2
1925518847,43258.9027777778,Female,June,Thu,0.902777777777778,18,49,Office to/from Home,0,Mini,74.91,299.63,28.46,403,5
1445656402,43122.9638888889,Male,January,Mon,0.963888888888889,5,18,Late Night Ride,0,Micro,20.92,83.68,7.94,113,5
1717561893,43208.0208333333,Male,April,Wed,0.0208333333333333,2,3,Office to/from Home,0,Mini,18.4,73.61,6.99,99,5
1875501499,43246.075,Female,May,Sat,0.075,1,2,Office to/from Home,0,Micro,13.2,52.79,5.02,71,4
1451766996,43125.0638888889,Male,January,Thu,0.0638888888888889,1,5,Office to/from Home,0,Mini,17.26,69.03,6.56,93,4
1890166531,43249.9576388889,Male,May,Tue,0.957638888888889,4,29,Office to/from Home,0,Micro,23.98,95.92,9.12,129,5
1760517689,43217.8868055556,Female,April,Fri,0.886805555555556,12,55,Office to/from Home,0,Mini,60.22,240.9,22.89,324,5
2005657999,43278.9736111111,Female,June,Wed,0.973611111111111,36,73,NA,35,Micro,121.85,522.39,48.05,692,2
1590261474,43168.9097222222,Male,March,Fri,0.909722222222222,3,8,Office to/from Home,0,Mini,21.56,86.25,8.19,116,1
1599842177,43171.9076388889,Female,March,Mon,0.907638888888889,2,4,Office to/from Home,0,Mini,17.84,71.38,6.78,96,4
1717365122,43207.925,Female,April,Tue,0.925,28,64,Office to/from Home,0,Mini,91.08,364.32,34.62,490.02,5
1941793443,43262.9708333333,Female,June,Mon,0.970833333333333,6,43,Office to/from Home,0,Micro,30.11,120.45,11.44,162,4
1672797053,43194.9111111111,Male,April,Wed,0.911111111111111,30,55,Office to/from Home,70,Mini,98.96,465.82,41.12,605.9,4
1545483831,43154.9298611111,Male,February,Fri,0.929861111111111,20,73,Late Night Ride,35,Micro,75.83,338.3,30.57,444.7,5
1948583402,43264.9444444444,Female,June,Wed,0.944444444444444,5,7,Late Night Ride,0,Prime,31.78,127.14,12.08,171,3
1929850689,43259.925,Male,June,Fri,0.925,32,87,Office to/from Home,0,Micro,112.1,448.42,42.6,603,5
1646863391,43186.8784722222,Female,March,Tue,0.878472222222222,5,32,Office to/from Home,0,Micro,37.29,149.18,14.18,200.65,3
1650820969,43188.3583333333,Male,March,Thu,0.358333333333333,9,28,Office Event,0,Mini,37.71,150.86,14.33,202.9,5
1432642705,43118.9472222222,Male,January,Thu,0.947222222222222,7,39,Office to/from Home,0,Mini,33.99,135.94,12.92,183,5
1409077523,43110.9694444445,Female,January,Wed,0.969444444444444,14,44,Office to/from Home,0,Micro,39.88,159.52,15.16,215,1
1581040806,43166.0763888889,Male,March,Wed,0.0763888888888889,5,5,Office to/from Home,0,Micro,18.4,73.6,6.99,98.99,2
1595971682,43170.8493055556,Female,March,Sun,0.849305555555556,5,27,NA,0,Mini,29.26,117.04,11.12,157.42,5
1713873786,43206.93125,Male,April,Mon,0.93125,4,34,Office to/from Home,0,Micro,24.88,99.52,9.46,133.86,4
1672746123,43194.8979166667,Female,April,Wed,0.897916666666667,4,33,Office to/from Home,0,Micro,26.02,104.09,9.88,139.99,1
1448370752,43123.9125,Female,January,Tue,0.9125,4,40,Office to/from Home,0,Micro,32.59,130.37,12.39,175,1
1510683483,43144.1743055556,Male,February,Tue,0.174305555555556,5,5,Office to/from Home,0,Micro,16.85,67.42,6.4,90.67,4
1406367273,43110.1125,Male,January,Wed,0.1125,9,29,Office to/from Home,0,Mini,35.37,141.5,13.45,190,5
1448475097,43123.9576388889,Female,January,Tue,0.957638888888889,8,35,Office to/from Home,0,Mini,35.13,140.51,13.35,189,5
1971208107,43269.9194444444,Male,June,Mon,0.919444444444444,13,49,Office to/from Home,0,Prime,66.17,264.69,25.14,356,5
1415531791,43112.9381944445,Male,January,Fri,0.938194444444444,10,59,Office to/from Home,0,Micro,39.58,158.32,15.04,213,5
1593488476,43169.9375,Male,March,Sat,0.9375,12,36,Office to/from Home,0,Mini,39.92,159.68,15.16,214.76,5
1891288703,43250.4916666667,Male,May,Wed,0.491666666666667,13,56,Office Event,0,Micro,0.15,170.08,8.53,179,5
1415615433,43112.9743055556,Female,January,Fri,0.974305555555556,3,10,Office to/from Home,0,Prime,22,88,8.36,118,5
1751559197,43216.0048611111,Female,April,Thu,0.00486111111111111,1,2,Office to/from Home,0,Mini,16.54,66.17,6.29,89,5
1696421498,43201.9840277778,Male,April,Wed,0.984027777777778,12,35,Office to/from Home,0,Mini,41.82,167.29,15.89,225,2
1545494600,43154.93125,Male,February,Fri,0.93125,10,39,Late Night Ride,0,Mini,38.6,154.4,14.67,207.67,5
1653670281,43188.9284722222,Male,March,Thu,0.928472222222222,6,33,Office to/from Home,0,Micro,34.02,136.08,12.92,183.02,5
OSN_856838453,43139.0104166667,Female,February,Thu,0.0104166666666667,2,10.98,Office to/from Home,0,Sedan,12.77,51.09,4.85,69,3
1643971669,43185.8916666667,Male,March,Mon,0.891666666666667,7,56,Office to/from Home,0,Prime,48.7,194.79,18.51,262,5
2010127014,43280.5423611111,Male,June,Fri,0.542361111111111,42,52,Customer/Partner Visit,0,Prime Rentals,305.6,1222.4,116.12,1644,4
1945344722,43264.1069444444,Female,June,Wed,0.106944444444444,10,32,Late Night Ride,0,Prime,44.98,179.93,17.1,242,2
1660056114,43190.9270833333,Female,March,Sat,0.927083333333333,12,33,Airport/Station Ride,0,Mini,45.12,280.46,22.14,347.72,4
1410375663,43111.5840277778,Female,January,Thu,0.584027777777778,6,37,Late Night Ride,0,Mini,31.29,125.18,11.89,168,5
1863641113,43242.9097222222,Male,May,Tue,0.909722222222222,7,34,Late Night Ride,0,Prime,46.84,187.36,17.8,252,1
1490814776,43138.1041666667,Male,February,Wed,0.104166666666667,9,20,Late Night Ride,0,Micro,26.68,106.72,10.14,144,4
1875513017,43246.09375,Female,May,Sat,0.09375,2,2,Late Night Ride,0,Micro,13.2,52.79,5.02,71,5
1380287775,43101.1243055556,Male,January,Mon,0.124305555555556,19,55,Late Night Ride,0,Prime Play,69.11,276.44,26.26,372,4
1892098656,43250.6847222222,Female,May,Wed,0.684722222222222,22,88,Customer/Partner Visit,0,Micro,65.72,262.88,24.96,354,4
1542023945,43153.8840277778,Male,February,Thu,0.884027777777778,6,44,Office to/from Home,0,Mini,33.8,135.2,12.84,182,5
1780997713,43222.8826388889,Female,May,Wed,0.882638888888889,9,35,Office to/from Home,0,Micro,50.37,201.49,19.14,271,5
1516432564,43146.0729166667,Female,February,Thu,0.0729166666666667,9,18,Late Night Ride,0,Micro,24.66,98.65,9.38,132.69,4
1725562528,43209.9,Male,April,Thu,0.9,31,78,Office to/from Home,35,Mini,96.48,420.92,38.42,556,4
1409042234,43110.94375,Male,January,Wed,0.94375,4,28,Office to/from Home,0,Micro,22.84,91.36,8.68,123,2
1522374377,43147.9243055556,Male,February,Fri,0.924305555555556,2,23,Office to/from Home,0,Micro,20.03,80.11,7.62,107.76,4
1659283155,43190.7854166667,Male,March,Sat,0.785416666666667,21,0,Other,0,Prime Play Rentals,108.4,433.6,41.2,583.2,3
1493672171,43138.9104166667,Female,February,Wed,0.910416666666667,2,5,Office to/from Home,0,Prime,20.09,80.36,7.64,108,2
1487690242,43136.9048611111,Female,February,Mon,0.904861111111111,9,44,Office to/from Home,0,Micro,51.5,205.99,19.58,277,4
1403521536,43108.8881944444,Male,January,Mon,0.888194444444444,10,37,Office to/from Home,0,Mini,38.15,152.59,14.5,205,4
OSN_1012174009,43245.8791666667,Male,May,Fri,0.879166666666667,4,27.67,Office to/from Home,0,Mini,7.43,29.74,2.83,40,5
1675883030,43195.9381944445,Male,April,Thu,0.938194444444444,4,24,Office to/from Home,0,Micro,27.1,108.39,10.3,145.79,5
1902231701,43253.0541666667,Female,June,Sat,0.0541666666666667,6,6,Office to/from Home,0,Mini,24.64,98.56,9.37,133,5
1699656946,43202.9041666667,Male,April,Thu,0.904166666666667,16,49,Late Night Ride,0,Mini,49.4,197.6,18.77,265.77,4
1699637260,43202.8951388889,Female,April,Thu,0.895138888888889,3,9,Office to/from Home,0,Mini,21.38,85.5,8.13,115.01,4
1487802673,43136.9451388889,Male,February,Mon,0.945138888888889,30,77,Office to/from Home,0,Mini,96.25,384.99,36.58,518,4
1429520085,43117.9354166667,Female,January,Wed,0.935416666666667,2,4,Late Night Ride,0,Micro,13.48,53.92,5.13,73,5
1721448533,43208.9277777778,Female,April,Wed,0.927777777777778,4,29,Office to/from Home,0,Micro,23.86,95.44,9.06,128,5
1487949590,43137.0465277778,Male,February,Tue,0.0465277777777778,6,6,Late Night Ride,0,Micro,19.12,76.48,7.26,103,4
1860610716,43241.9715277778,Female,May,Mon,0.971527777777778,37,71,Office to/from Home,35,Micro,102.34,444.36,40.64,587,5
OSN_921462645,43185.8888888889,Male,March,Mon,0.888888888888889,30,97.05,Office to/from Home,0,Play,89.73,358.94,34.1,483,4
1860620453,43241.9770833333,Female,May,Mon,0.977083333333333,10,23,Office to/from Home,0,Micro,30.59,122.35,11.62,165,4
1819675922,43231.9263888889,Male,May,Fri,0.926388888888889,28,54,Office to/from Home,0,Micro,126.56,506.24,48.09,681,4
1481091506,43135.1916666667,Female,February,Sun,0.191666666666667,3,3,Office to/from Home,0,Prime,20.47,81.88,7.77,110,4
1945276359,43264.0006944445,Male,June,Wed,0.000694444444444445,4,5,Office to/from Home,0,Micro,16.66,66.64,6.33,90,3
1542201943,43153.9520833333,Female,February,Thu,0.952083333333333,7,37,Office to/from Home,0,Micro,30,120,11.4,161.4,4
1820079597,43232.0375,Female,May,Sat,0.0375,10,34,Office to/from Home,0,Mini,36.99,147.95,14.06,199,4
1922144915,43257.9201388889,Female,June,Wed,0.920138888888889,9,51,Late Night Ride,0,Prime,66.62,266.48,25.31,358,2
1833811512,43234.9680555556,Male,May,Mon,0.968055555555556,6,25,Office to/from Home,0,Prime,33.01,132.04,12.54,178,4
1522398557,43147.9208333333,Male,February,Fri,0.920833333333333,7,42,Office to/from Home,0,Mini,34.4,137.6,13.07,185.07,5
1587333298,43168.05,Male,March,Fri,0.05,7,25,Office to/from Home,0,Mini,31.37,125.5,11.93,168.8,3
1897609682,43251.9618055556,Female,May,Thu,0.961805555555556,16,46,Office to/from Home,35,Prime,60.7,277.8,24.82,363,3
1403559106,43108.8888888889,Male,January,Mon,0.888888888888889,20,48,Office to/from Home,0,Mini,57.69,230.77,21.92,310,4
1513287075,43145.0395833333,Male,February,Wed,0.0395833333333333,11,33,Office to/from Home,0,Micro,32.98,131.92,12.54,177.44,4
1971397425,43270.0069444444,Female,June,Tue,0.00694444444444444,3,4,Office to/from Home,0,Micro,26.77,107.06,10.17,144,2
1599997744,43171.9916666667,Female,March,Mon,0.991666666666667,2,3,Late Night Ride,0,Micro,16.31,65.26,6.2,87.77,4
1785589665,43224.15,Male,May,Fri,0.15,2,3,Office to/from Home,0,Mini,17.8,71.2,6.76,96,4
1656362477,43189.8277777778,Female,March,Fri,0.827777777777778,6,48,Office Event,0,Micro,37.46,149.86,14.23,201.55,5
1945170494,43263.9340277778,Male,June,Tue,0.934027777777778,4,5,Office to/from Home,0,Mini,29.87,119.49,11.35,161,3
1541991378,43153.8770833333,Male,February,Thu,0.877083333333333,22,73,Late Night Ride,0,Mini,68.67,274.66,26.09,369.42,4
1488011799,43137.18125,Male,February,Tue,0.18125,5,5,Office to/from Home,0,Micro,17.21,68.83,6.54,93,5
OSN_923002517,43186.8763888889,Male,March,Tue,0.876388888888889,2,17.63,Office to/from Home,0,Mini,7.25,29,2.75,39,2
1561929002,43159.8951388889,Male,February,Wed,0.895138888888889,2,5,Office to/from Home,0,Prime,21.52,86.06,8.17,116,4
1513054381,43144.9006944444,Female,February,Tue,0.900694444444445,7,37,Office to/from Home,0,Mini,33.9,135.62,12.88,182.4,4
1406285478,43109.9902777778,Male,January,Tue,0.990277777777778,6,29,Late Night Ride,0,Micro,26.02,104.08,9.88,140,5
1730747715,43210.9055555556,Female,April,Fri,0.905555555555556,1,5,Office to/from Home,0,Micro,16.4,65.58,6.24,88,5
1631819233,43181.8951388889,Female,March,Thu,0.895138888888889,5,37,Late Night Ride,0,Mini,55.95,223.79,21.26,301,5
1893647957,43250.8840277778,Female,May,Wed,0.884027777777778,12,49,Office to/from Home,0,Micro,50.93,203.72,19.36,274,4
1809199446,43229.9208333333,Male,May,Wed,0.920833333333333,13,48,Late Night Ride,0,Micro,73.61,294.42,27.97,396,3
1429678788,43118.0305555556,Male,January,Thu,0.0305555555555556,20,40,Office to/from Home,0,Micro,54.31,217.25,20.64,292,3
1999087347,43276.9076388889,Male,June,Mon,0.907638888888889,14,34,Late Night Ride,35,Micro,84.2,371.81,33.76,490,1
1676053326,43196.0722222222,Male,April,Fri,0.0722222222222222,3,3,Office to/from Home,0,Mini,17.67,70.68,6.71,95.06,4
2012793897,43281.0951388889,Female,June,Sat,0.0951388888888889,6,6,Office to/from Home,0,Mini,24.32,97.28,9.24,131,4
1395354820,43106.1618055556,Male,January,Sat,0.161805555555556,12,29,Office to/from Home,0,Prime,48.53,194.12,18.45,261,2
1889991108,43249.8986111111,Female,May,Tue,0.898611111111111,32,66,Office to/from Home,70,Mini,127.3,579.18,51.87,758,4
1622771917,43179.1131944444,Male,March,Tue,0.113194444444444,7,7,Office to/from Home,0,Prime,32.25,128.98,12.26,173.49,5
1469154214,43130.8916666667,Male,January,Tue,0.891666666666667,19,91,Office to/from Home,35,Prime,70.69,317.77,28.61,417,4
1814275960,43231.0125,Female,May,Fri,0.0125,5,6,Late Night Ride,0,Mini,23.98,95.91,9.12,129,5
